date,temp_max_f,temp_min_f,temp_mean_f,precip_in,wind_max_mph,humidity_mean,pressure_mean_hpa
2024-07-13,96.9,79.2,87.4,0.85,10.3,72.7,1018.2
2024-07-14,88.6,70.3,77.7,0.01,8.1,84.3,1005.6
2024-07-15,108.1,91.0,99.3,1.25,14.8,81.4,1013.3
2024-07-16,93.1,71.9,82.7,0.0,13.7,87.7,1011.9
2024-07-17,88.8,70.8,81.6,3.0,6.3,78.6,1011.0
2024-07-18,101.9,85.3,93.6,0.0,4.2,81.0,1016.2
2024-07-19,107.2,90.7,100.0,0.0,9.9,87.6,1014.1
2024-07-20,106.1,84.6,95.2,0.0,11.5,88.9,1015.9
2024-07-21,101.8,84.5,91.5,0.24,9.8,78.6,1014.7
2024-07-22,102.1,81.4,91.7,0.0,11.7,82.9,1016.2
2024-07-23,103.6,82.0,92.8,0.68,8.2,83.4,1009.4
2024-07-24,99.7,85.0,92.4,0.37,2.5,83.8,1009.5
2024-07-25,98.7,82.5,90.2,0.76,9.3,80.6,1006.2
2024-07-26,96.6,78.5,89.3,0.19,11.3,88.3,1008.6
2024-07-27,96.4,79.4,88.6,0.0,7.9,72.4,1022.8
2024-07-28,93.3,78.3,85.4,0.12,6.4,79.8,1008.8
2024-07-29,96.4,79.5,87.5,0.0,1.7,84.1,1010.2
2024-07-30,89.2,72.3,81.1,2.57,8.9,84.1,1013.3
2024-07-31,95.6,78.4,88.2,0.78,14.6,88.5,1011.6
2024-08-01,91.8,74.2,84.1,0.0,14.0,87.7,1014.2
2024-08-02,91.1,72.6,83.5,0.0,13.8,80.2,1020.6
2024-08-03,100.1,81.1,89.2,1.04,7.7,88.1,1014.2
2024-08-04,104.6,85.5,94.6,0.44,6.4,78.0,1009.9
2024-08-05,103.3,83.3,92.4,0.38,13.0,86.2,1010.3
2024-08-06,89.9,72.5,81.1,0.91,13.5,90.5,1010.0
2024-08-07,91.7,75.9,83.6,0.0,10.6,87.5,1018.5
2024-08-08,102.4,81.3,92.2,0.0,0.9,81.8,1013.8
2024-08-09,91.8,73.0,83.5,0.35,7.5,79.6,1004.8
2024-08-10,94.9,77.8,86.8,0.0,8.9,73.5,1014.8
2024-08-11,98.1,80.7,90.1,0.09,12.9,82.7,1005.9
2024-08-12,90.7,75.3,83.2,0.06,14.1,75.4,1020.7
2024-08-13,95.9,78.7,87.9,0.31,11.6,77.0,1008.1
2024-08-14,89.7,71.5,81.3,0.0,10.3,74.9,1014.4
2024-08-15,94.1,75.4,84.4,0.12,11.3,78.5,1013.0
2024-08-16,95.7,77.5,88.4,1.76,13.7,80.5,1010.8
2024-08-17,87.5,70.2,79.7,0.04,12.3,81.9,1010.8
2024-08-18,98.9,80.2,88.7,1.13,11.3,77.5,1013.7
2024-08-19,94.0,76.4,86.5,0.0,7.9,85.7,1021.1
2024-08-20,97.2,81.2,88.9,2.15,11.3,79.2,1015.1
2024-08-21,97.7,78.7,87.2,0.7,12.9,76.2,1017.9
2024-08-22,99.8,83.8,92.2,0.0,10.1,81.2,1010.8
2024-08-23,93.8,77.7,86.5,0.0,10.5,89.7,1016.3
2024-08-24,92.7,73.7,83.8,0.0,14.4,81.5,1015.6
2024-08-25,94.3,77.1,86.1,0.87,12.1,77.9,1013.4
2024-08-26,97.0,77.6,87.8,0.13,8.4,71.9,1017.5
2024-08-27,95.6,76.1,85.4,6.1,14.5,78.3,1011.1
2024-08-28,92.7,76.8,85.1,0.58,5.5,80.5,1010.4
2024-08-29,90.9,71.4,81.6,0.0,4.7,77.2,1017.1
2024-08-30,90.6,73.6,81.6,1.3,12.3,70.7,1004.9
2024-08-31,85.6,70.2,78.0,0.48,13.1,74.7,1011.1
2024-09-01,101.5,83.0,92.0,1.88,6.0,86.0,1011.5
2024-09-02,86.4,70.3,78.3,0.64,9.5,85.8,1008.3
2024-09-03,89.6,73.6,80.6,0.0,6.6,74.0,1019.2
2024-09-04,87.6,70.7,80.3,0.12,9.1,81.7,1007.8
2024-09-05,96.1,78.3,87.3,1.97,14.8,72.3,1011.5
2024-09-06,89.9,72.9,81.7,1.4,13.8,85.1,1013.2
2024-09-07,98.7,77.6,88.4,0.25,10.9,79.1,1017.4
2024-09-08,86.8,70.3,79.5,0.16,8.8,82.5,1012.0
2024-09-09,92.3,73.1,83.6,0.0,3.6,69.0,1018.7
2024-09-10,87.2,70.8,78.3,3.92,16.7,80.8,1014.8
2024-09-11,101.4,82.2,91.5,0.0,11.4,77.2,1015.5
2024-09-12,85.6,65.8,76.3,0.0,6.2,81.3,1010.6
2024-09-13,92.4,73.4,82.7,0.0,11.9,81.5,1009.3
2024-09-14,94.1,74.1,84.0,0.0,8.7,77.1,1015.4
2024-09-15,93.2,74.2,82.7,0.89,9.9,73.6,1009.8
2024-09-16,88.0,72.4,79.7,3.21,12.7,80.3,1015.7
2024-09-17,88.9,70.9,79.7,0.76,8.0,75.9,1015.0
2024-09-18,90.6,71.7,80.2,0.0,7.6,71.7,1014.3
2024-09-19,90.1,68.7,79.1,0.0,9.5,71.3,1010.4
2024-09-20,94.4,75.9,83.8,0.0,7.0,68.3,1017.0
2024-09-21,97.7,78.3,89.2,0.4,13.7,72.9,1007.9
2024-09-22,84.2,65.6,76.5,0.0,16.5,80.8,1012.0
2024-09-23,81.5,64.5,72.5,3.16,8.0,76.0,1008.1
2024-09-24,88.0,69.6,78.0,2.06,4.3,72.3,1011.4
2024-09-25,98.7,79.1,89.7,0.27,3.0,78.8,1016.7
2024-09-26,83.1,63.3,74.2,0.26,10.4,70.4,1012.0
2024-09-27,95.3,76.1,84.9,0.24,8.3,74.8,1010.2
2024-09-28,93.2,76.5,84.8,2.69,11.8,73.3,1005.9
2024-09-29,84.9,65.4,74.5,2.01,11.5,77.9,1014.2
2024-09-30,87.9,69.5,79.2,0.0,2.6,65.9,1011.9
2024-10-01,92.0,75.6,83.7,0.0,1.7,69.3,1015.5
2024-10-02,83.2,64.4,74.4,0.0,10.2,65.2,1013.6
2024-10-03,84.9,67.7,74.9,0.66,11.5,71.9,1015.4
2024-10-04,80.4,65.7,72.9,0.0,7.3,79.0,1014.4
2024-10-05,78.4,62.1,70.6,0.0,2.4,70.3,1014.8
2024-10-06,82.8,63.5,72.0,0.03,12.9,70.0,1013.9
2024-10-07,76.8,60.8,69.1,0.15,16.1,76.7,1020.4
2024-10-08,83.7,65.5,74.4,2.29,12.1,77.5,1015.6
2024-10-09,79.8,62.2,70.5,1.46,7.6,71.5,1011.6
2024-10-10,83.7,66.9,74.7,0.0,9.2,75.2,1015.0
2024-10-11,75.9,58.1,66.4,0.0,3.5,66.2,1012.9
2024-10-12,82.5,63.6,74.5,0.49,15.2,78.3,1008.2
2024-10-13,85.7,67.8,76.5,0.0,9.3,81.9,1012.8
2024-10-14,71.9,54.7,63.5,0.0,1.9,73.6,1011.9
2024-10-15,83.5,64.5,73.8,0.0,7.8,60.3,1017.6
2024-10-16,84.9,66.4,77.3,1.35,12.9,67.8,1007.7
2024-10-17,75.3,58.1,66.1,0.0,7.7,73.4,1020.3
2024-10-18,86.5,69.0,78.7,0.43,9.9,68.0,1015.0
2024-10-19,80.9,62.9,72.8,0.67,6.1,76.3,1012.1
2024-10-20,75.3,58.0,67.4,0.42,13.3,72.7,1012.0
2024-10-21,77.7,62.7,70.0,1.48,8.4,66.0,1009.8
2024-10-22,82.8,62.8,72.5,0.0,0.4,69.5,1016.1
2024-10-23,78.1,62.7,70.0,0.16,9.5,64.6,1016.4
2024-10-24,82.5,62.4,71.8,0.53,14.9,68.0,1009.2
2024-10-25,75.8,54.9,64.9,4.1,9.5,65.9,1005.9
2024-10-26,78.8,61.6,69.5,0.0,16.0,74.4,1017.8
2024-10-27,69.6,51.7,62.1,0.33,12.7,78.9,1013.3
2024-10-28,76.1,60.5,67.6,0.0,10.4,60.9,1010.5
2024-10-29,73.9,53.4,63.7,0.03,10.5,58.3,1009.1
2024-10-30,72.7,55.3,64.2,0.0,8.7,66.4,1011.6
2024-10-31,80.1,64.9,72.8,0.0,7.9,59.9,1012.1
2024-11-01,81.0,64.3,71.8,0.0,7.8,67.5,1013.7
2024-11-02,79.7,58.5,69.3,0.0,11.1,70.8,1013.9
2024-11-03,71.6,54.1,61.4,0.0,5.3,74.3,1012.4
2024-11-04,72.3,56.8,64.6,0.0,4.7,67.7,1012.0
2024-11-05,80.8,62.8,71.2,0.0,4.5,65.5,1014.1
2024-11-06,73.9,56.6,66.0,0.17,19.2,56.4,1012.7
2024-11-07,83.4,66.4,75.5,0.0,11.1,66.2,1013.7
2024-11-08,77.1,59.1,66.6,0.0,10.2,66.2,1019.6
2024-11-09,73.4,57.2,65.4,0.0,4.8,68.9,1017.0
2024-11-10,70.9,54.9,62.9,0.44,13.5,62.0,1005.6
2024-11-11,71.6,56.7,64.6,0.0,8.5,63.1,1017.1
2024-11-12,73.5,54.3,63.0,0.0,9.9,57.7,1017.4
2024-11-13,76.7,56.8,66.6,0.0,5.1,53.5,1013.3
2024-11-14,76.9,59.5,67.4,0.58,11.6,59.2,1006.0
2024-11-15,69.3,50.8,59.3,0.09,9.3,56.7,1012.0
2024-11-16,64.2,48.0,56.6,0.0,5.9,66.1,1015.0
2024-11-17,62.9,43.1,54.0,0.0,11.9,61.6,1010.5
2024-11-18,72.7,53.5,64.3,0.0,2.8,61.3,1009.2
2024-11-19,64.2,46.6,56.8,0.0,11.3,58.9,1014.6
2024-11-20,60.7,43.8,51.8,0.0,11.7,47.5,1014.1
2024-11-21,73.7,55.7,63.0,0.0,5.5,71.0,1013.3
2024-11-22,79.3,63.9,72.2,0.0,5.7,58.3,1014.7
2024-11-23,68.8,52.6,60.7,0.0,8.1,61.1,1010.6
2024-11-24,72.1,55.2,64.2,1.49,12.1,55.7,1010.3
2024-11-25,68.5,50.5,60.6,0.97,10.4,67.7,1014.1
2024-11-26,70.2,49.1,59.5,0.0,10.7,63.4,1013.6
2024-11-27,72.7,53.5,63.9,0.77,18.1,58.3,1005.3
2024-11-28,67.0,49.7,58.2,0.0,7.0,60.4,1013.1
2024-11-29,70.5,50.7,60.4,0.37,4.1,70.6,1007.7
2024-11-30,68.1,52.2,60.5,0.0,12.3,61.6,1016.1
2024-12-01,64.7,48.5,55.8,0.0,15.7,60.9,1016.3
2024-12-02,71.7,53.2,63.0,0.0,10.6,57.0,1008.4
2024-12-03,66.9,50.5,57.5,0.19,6.6,52.1,1015.0
2024-12-04,65.7,46.1,54.7,0.0,8.5,60.6,1010.6
2024-12-05,70.4,52.0,60.3,0.0,4.5,62.9,1021.2
2024-12-06,62.2,43.9,53.6,0.0,11.6,66.6,1014.8
2024-12-07,67.9,47.5,57.6,0.1,5.6,49.7,1007.0
2024-12-08,64.9,49.0,57.2,0.0,7.8,55.2,1010.4
2024-12-09,69.1,51.7,62.0,0.0,5.0,57.8,1016.4
2024-12-10,66.8,50.8,59.0,0.0,9.5,60.6,1013.4
2024-12-11,64.9,47.8,56.6,0.0,7.5,59.7,1014.6
2024-12-12,69.2,50.3,60.2,0.28,11.7,59.7,1018.5
2024-12-13,72.0,52.8,62.6,0.0,9.1,62.3,1012.2
2024-12-14,69.3,47.7,58.7,0.0,5.1,55.6,1015.2
2024-12-15,65.1,48.1,56.0,0.0,11.5,64.7,1020.7
2024-12-16,58.9,40.3,49.9,0.0,8.8,62.0,1016.1
2024-12-17,58.1,41.4,50.9,0.18,7.0,58.2,1005.6
2024-12-18,61.3,43.5,54.1,0.0,18.0,67.7,1017.0
2024-12-19,61.8,45.0,52.6,1.14,12.9,67.3,1007.3
2024-12-20,63.1,44.3,54.3,0.0,8.4,64.1,1020.6
2024-12-21,65.7,46.0,55.3,0.0,14.7,44.3,1011.7
2024-12-22,64.9,49.2,57.3,0.0,16.4,67.2,1026.9
2024-12-23,61.5,45.5,54.4,0.0,8.4,63.1,1020.9
2024-12-24,65.6,48.5,56.8,0.0,10.4,69.1,1011.8
2024-12-25,62.7,45.5,54.8,0.0,5.0,65.2,1015.1
2024-12-26,52.7,34.9,45.5,0.0,8.4,66.8,1018.0
2024-12-27,59.9,40.8,50.0,0.27,10.2,63.2,1015.1
2024-12-28,61.0,44.0,53.5,0.0,9.7,65.5,1016.8
2024-12-29,58.0,39.5,48.6,0.0,10.3,68.7,1020.0
2024-12-30,64.8,49.4,56.6,0.0,11.2,59.7,1014.5
2024-12-31,68.4,52.8,60.7,0.0,10.0,50.7,1013.5
2025-01-01,67.8,50.3,59.3,0.0,4.2,57.0,1013.6
2025-01-02,63.0,44.5,52.8,0.0,5.2,60.4,1018.4
2025-01-03,68.9,52.6,60.4,0.0,6.8,58.8,1016.5
2025-01-04,64.2,45.2,54.2,0.0,7.9,52.1,1016.2
2025-01-05,59.5,43.7,52.0,0.0,13.2,50.2,1018.2
2025-01-06,60.8,42.6,50.7,0.0,4.3,54.6,1006.8
2025-01-07,59.9,43.1,52.0,0.0,7.6,62.3,1016.2
2025-01-08,61.3,44.0,51.6,0.51,14.8,66.1,1012.9
2025-01-09,63.3,43.3,54.0,0.0,7.8,62.7,1021.7
2025-01-10,64.6,43.5,53.9,0.0,10.8,63.4,1008.9
2025-01-11,61.7,43.3,53.2,0.0,8.4,57.7,1021.2
2025-01-12,62.3,47.7,55.1,0.0,10.0,49.4,1015.3
2025-01-13,65.5,48.3,58.4,0.0,8.1,55.8,1017.0
2025-01-14,67.6,47.1,57.3,0.0,11.7,56.7,1021.7
2025-01-15,55.5,36.3,46.4,0.0,2.8,55.5,1017.2
2025-01-16,51.6,34.1,41.5,0.0,7.5,58.3,1016.6
2025-01-17,65.1,47.6,57.2,0.0,10.2,60.2,1016.0
2025-01-18,55.2,36.5,46.9,0.0,11.1,62.3,1013.1
2025-01-19,59.1,42.7,52.0,0.0,15.0,56.6,1014.9
2025-01-20,58.6,38.2,47.7,0.0,7.4,48.5,1012.1
2025-01-21,54.6,36.1,44.9,0.0,14.9,55.6,1014.8
2025-01-22,66.2,46.4,55.5,0.0,6.4,58.2,1005.7
2025-01-23,64.5,49.3,56.5,0.56,16.3,64.1,1013.7
2025-01-24,59.9,40.9,50.5,0.0,12.3,55.2,1014.5
2025-01-25,51.2,34.1,41.4,0.0,5.3,60.6,1013.7
2025-01-26,59.0,41.9,50.7,0.2,12.2,59.5,1012.9
2025-01-27,65.3,46.8,54.9,0.0,8.8,58.3,1009.3
2025-01-28,57.4,37.4,46.6,0.0,11.5,62.8,1022.7
2025-01-29,64.6,46.6,54.1,0.0,8.1,54.9,1014.6
2025-01-30,63.2,43.5,53.3,0.0,7.8,55.4,1014.4
2025-01-31,64.1,45.8,56.0,0.0,14.5,58.2,1011.1
2025-02-01,62.1,46.4,54.0,0.0,8.6,55.1,1015.1
2025-02-02,60.0,41.7,49.2,0.0,12.3,60.9,1020.5
2025-02-03,66.0,51.4,59.0,0.0,8.1,54.8,1019.1
2025-02-04,62.9,42.5,53.0,0.0,15.7,59.6,1018.4
2025-02-05,63.5,44.6,53.7,0.0,6.3,58.0,1017.2
2025-02-06,59.2,40.8,49.7,0.0,6.5,59.7,1013.6
2025-02-07,62.9,44.6,52.0,0.0,15.1,56.4,1009.2
2025-02-08,58.4,40.5,50.1,0.0,7.2,57.0,1014.2
2025-02-09,61.8,42.9,53.4,0.0,15.4,59.3,1014.1
2025-02-10,69.3,51.7,62.0,0.0,12.6,59.9,1019.2
2025-02-11,57.0,38.8,48.3,0.0,8.4,58.9,1016.2
2025-02-12,55.3,40.0,47.3,0.0,1.7,67.6,1021.4
2025-02-13,69.7,53.9,61.3,0.4,10.9,54.2,1016.8
2025-02-14,64.2,46.7,53.9,0.0,9.4,58.9,1013.2
2025-02-15,62.7,43.9,51.9,1.02,15.7,51.4,1004.8
2025-02-16,67.5,52.2,59.8,0.2,17.4,61.3,1017.5
2025-02-17,61.0,44.5,52.5,0.0,6.3,53.9,1020.4
2025-02-18,74.3,55.1,63.6,0.0,12.2,58.2,1009.5
2025-02-19,65.8,47.8,58.6,0.0,12.1,57.8,1021.0
2025-02-20,60.9,44.1,53.5,0.03,15.3,61.2,1013.5
2025-02-21,73.2,55.2,65.6,0.0,11.0,57.2,1015.6
2025-02-22,62.7,43.5,53.3,0.41,3.2,57.1,1018.5
2025-02-23,67.2,52.1,59.6,0.0,8.4,67.3,1020.4
2025-02-24,68.6,47.8,57.7,0.0,4.4,61.7,1017.6
2025-02-25,71.2,54.3,62.4,0.0,8.2,57.6,1016.9
2025-02-26,72.8,54.2,63.8,0.0,12.9,59.3,1017.5
2025-02-27,65.1,48.7,57.1,0.02,12.2,68.9,1010.4
2025-02-28,62.7,42.8,53.8,0.0,13.6,59.6,1014.8
2025-03-01,69.1,51.4,59.4,0.0,10.4,57.5,1011.4
2025-03-02,64.5,46.4,54.5,0.0,3.8,57.6,1013.7
2025-03-03,76.8,56.1,66.8,0.0,1.1,58.4,1013.5
2025-03-04,67.9,51.5,58.6,0.85,11.6,58.3,1009.5
2025-03-05,67.2,46.8,56.6,0.0,8.1,55.1,1015.5
2025-03-06,69.5,49.3,59.2,0.0,5.1,56.0,1013.7
2025-03-07,62.6,42.2,52.6,0.0,2.2,57.6,1017.0
2025-03-08,61.7,43.6,54.5,0.31,8.1,64.9,1005.5
2025-03-09,71.5,53.6,64.5,0.27,10.2,60.2,1011.5
2025-03-10,64.2,49.1,56.4,0.0,11.7,61.2,1015.5
2025-03-11,64.5,44.6,54.9,0.0,9.8,68.7,1013.8
2025-03-12,70.9,52.6,62.2,0.0,15.4,69.0,1014.3
2025-03-13,74.0,55.8,65.4,0.18,6.9,61.3,1005.7
2025-03-14,74.1,56.0,63.5,0.0,12.5,59.7,1016.4
2025-03-15,75.6,55.4,65.0,0.0,9.2,58.7,1017.6
2025-03-16,68.0,46.5,57.4,0.0,11.8,66.7,1017.0
2025-03-17,62.9,44.0,54.7,0.0,7.3,62.4,1019.2
2025-03-18,77.8,59.3,68.1,0.0,13.3,61.6,1015.8
2025-03-19,68.2,53.0,60.1,0.0,10.2,59.7,1016.9
2025-03-20,68.5,52.3,60.7,0.0,6.3,60.1,1015.6
2025-03-21,75.8,57.8,68.1,0.46,11.0,65.7,1014.8
2025-03-22,73.3,55.1,64.9,0.0,8.0,57.7,1008.7
2025-03-23,73.4,55.9,64.7,0.0,11.0,69.4,1011.4
2025-03-24,83.0,65.5,72.7,0.0,4.3,62.0,1021.3
2025-03-25,67.8,51.6,60.3,0.0,8.9,64.1,1005.2
2025-03-26,77.6,58.8,67.7,0.0,10.6,58.3,1014.4
2025-03-27,73.2,53.3,64.0,0.0,9.1,65.1,1019.7
2025-03-28,73.4,55.7,65.3,0.0,14.4,63.7,1014.6
2025-03-29,80.2,63.0,71.2,0.0,12.1,65.3,1013.4
2025-03-30,75.1,57.8,66.9,0.0,9.0,73.1,1015.5
2025-03-31,76.7,60.1,67.4,0.24,11.9,66.8,1010.6
2025-04-01,78.8,59.2,70.0,0.0,10.2,62.2,1015.1
2025-04-02,71.5,55.4,63.9,0.0,10.6,62.8,1012.3
2025-04-03,69.5,53.1,62.0,0.0,1.7,69.5,1019.4
2025-04-04,70.6,53.0,61.4,0.0,7.8,73.2,1020.7
2025-04-05,68.2,47.8,57.6,0.0,3.1,68.3,1014.5
2025-04-06,84.3,66.3,76.0,0.0,14.1,70.6,1009.5
2025-04-07,72.0,52.2,62.0,0.0,8.8,70.4,1012.9
2025-04-08,75.9,58.2,66.3,0.1,10.2,74.6,1011.3
2025-04-09,77.1,58.1,66.4,0.0,12.6,58.0,1017.0
2025-04-10,79.6,61.8,69.3,0.0,10.7,71.3,1011.0
2025-04-11,81.2,62.3,71.9,0.0,4.5,73.1,1011.9
2025-04-12,82.0,65.2,72.4,0.0,8.7,61.7,1017.0
2025-04-13,76.8,56.8,66.2,0.0,7.7,64.1,1018.8
2025-04-14,77.0,57.9,68.4,0.0,2.0,64.5,1012.5
2025-04-15,79.0,60.2,70.7,0.0,6.2,65.3,1009.7
2025-04-16,75.7,59.8,68.6,0.21,10.3,66.8,1025.1
2025-04-17,87.6,68.5,77.3,0.0,8.5,70.6,1018.1
2025-04-18,82.8,65.3,72.6,0.0,3.1,73.9,1013.9
2025-04-19,81.4,64.3,74.0,0.0,13.6,75.2,1018.5
2025-04-20,83.3,63.7,74.0,0.0,8.6,65.8,1014.5
2025-04-21,85.4,68.6,76.6,0.02,11.2,66.0,1015.5
2025-04-22,79.9,63.7,72.4,0.0,10.6,77.0,1015.6
2025-04-23,77.0,55.7,66.1,0.12,7.8,73.9,1012.4
2025-04-24,81.9,63.5,74.0,0.06,12.8,71.2,1011.5
2025-04-25,76.9,61.6,69.6,0.0,7.5,73.4,1009.2
2025-04-26,79.9,61.3,70.5,0.0,5.4,71.1,1022.8
2025-04-27,85.8,68.0,75.8,0.0,11.3,74.1,1011.2
2025-04-28,86.2,71.6,79.0,0.0,15.0,70.0,1009.6
2025-04-29,83.5,63.2,73.9,0.0,11.9,73.2,1014.1
2025-04-30,84.6,65.2,75.5,0.0,12.7,64.5,1011.2
2025-05-01,89.5,72.0,82.0,0.14,8.9,68.8,1011.8
2025-05-02,83.5,68.6,75.8,0.0,2.6,69.1,1017.8
2025-05-03,96.0,76.3,86.7,0.0,15.0,70.8,1019.0
2025-05-04,86.0,69.1,77.8,0.0,17.2,68.2,1018.3
2025-05-05,78.4,59.3,67.7,0.0,15.2,70.4,1013.8
2025-05-06,89.6,70.1,79.3,0.0,7.7,65.7,1015.2
2025-05-07,88.8,70.5,77.9,0.0,4.4,76.2,1016.6
2025-05-08,90.3,72.3,82.3,0.0,4.7,73.2,1008.0
2025-05-09,90.7,70.5,79.8,0.0,2.3,65.3,1017.3
2025-05-10,85.2,68.7,76.4,1.97,10.6,69.9,1006.2
2025-05-11,80.2,64.1,71.9,1.38,17.4,75.9,1020.2
2025-05-12,83.9,69.0,76.7,0.99,10.4,71.7,1010.4
2025-05-13,81.3,66.9,74.1,1.8,12.2,71.1,1011.3
2025-05-14,85.4,66.3,75.6,0.0,14.5,74.4,1011.9
2025-05-15,90.0,70.8,81.2,0.26,9.4,76.7,1009.5
2025-05-16,94.2,79.2,86.3,0.75,19.1,68.0,1021.1
2025-05-17,90.3,73.6,80.8,0.84,19.0,78.1,1015.8
2025-05-18,82.0,64.7,74.0,0.0,8.5,71.6,1008.8
2025-05-19,90.9,71.3,81.6,0.0,6.7,75.7,1021.0
2025-05-20,93.7,77.0,85.3,0.0,11.8,75.7,1019.8
2025-05-21,87.7,69.0,77.4,2.44,9.6,73.5,1010.9
2025-05-22,90.1,70.4,79.8,0.0,4.4,71.2,1016.2
2025-05-23,89.7,72.6,80.7,1.7,16.1,75.0,1011.9
2025-05-24,85.8,70.3,77.4,0.0,13.9,84.8,1022.9
2025-05-25,92.6,74.2,84.1,0.11,11.6,70.0,1008.8
2025-05-26,91.1,71.4,80.9,0.32,5.9,85.4,1012.6
2025-05-27,91.9,74.3,83.6,0.72,6.1,75.8,1010.3
2025-05-28,85.8,68.0,78.0,0.0,9.4,77.5,1009.3
2025-05-29,87.6,70.5,80.2,0.74,9.0,72.0,1020.8
2025-05-30,94.5,77.9,85.7,0.0,7.6,73.8,1010.3
2025-05-31,89.9,72.6,81.0,0.16,15.1,75.3,1012.9
2025-06-01,101.0,83.2,90.7,0.31,13.9,72.7,1005.0
2025-06-02,89.2,73.8,81.3,1.38,16.5,77.0,1010.4
2025-06-03,92.9,74.7,84.4,0.19,7.0,76.2,1013.7
2025-06-04,98.0,77.3,87.8,0.45,9.6,87.6,1008.7
2025-06-05,87.7,66.6,77.4,0.32,14.0,72.7,1014.3
2025-06-06,84.6,66.6,76.1,0.0,10.8,79.2,1013.9
2025-06-07,86.2,69.6,77.4,1.29,17.1,80.1,1016.6
2025-06-08,98.3,82.7,90.1,0.0,10.7,73.6,1020.4
2025-06-09,92.9,71.9,82.2,0.85,18.4,82.5,1009.7
2025-06-10,103.8,87.0,96.4,0.0,11.2,77.2,1015.3
2025-06-11,93.2,73.0,82.5,1.72,15.2,66.9,1012.7
2025-06-12,95.8,75.9,86.1,0.48,9.7,82.8,1014.5
2025-06-13,101.5,82.5,92.4,1.1,11.1,74.0,1012.1
2025-06-14,101.8,84.3,94.6,1.36,14.6,74.5,1012.8
2025-06-15,104.0,87.8,95.1,0.0,15.5,83.3,1014.0
2025-06-16,100.0,81.4,91.4,2.27,13.9,78.2,1012.5
2025-06-17,98.4,80.3,90.7,1.01,10.7,84.7,1017.2
2025-06-18,98.6,80.8,89.0,0.0,14.5,86.2,1017.6
2025-06-19,100.8,80.4,90.0,0.21,2.2,77.1,1014.8
2025-06-20,93.4,75.9,84.1,0.0,3.3,84.4,1017.9
2025-06-21,92.9,72.2,83.1,1.48,13.7,76.7,1011.4
2025-06-22,94.2,79.8,86.9,0.0,9.1,91.8,1016.3
2025-06-23,95.0,77.0,86.3,0.43,13.4,77.2,1007.7
2025-06-24,92.6,77.5,85.1,1.74,11.3,85.9,1017.1
2025-06-25,99.9,80.6,90.5,1.25,13.3,85.1,1000.9
2025-06-26,102.5,84.0,91.7,0.0,5.7,82.5,1014.7
2025-06-27,97.6,80.0,88.0,0.61,13.3,77.7,1016.6
2025-06-28,101.6,85.4,94.3,1.32,15.0,80.4,1006.5
2025-06-29,91.1,72.0,82.7,0.0,13.9,70.4,1016.6
2025-06-30,96.2,79.2,87.0,0.0,17.1,82.4,1012.3
2025-07-01,93.4,77.2,84.8,0.0,10.0,83.1,1013.5
2025-07-02,90.0,69.7,79.7,0.0,10.1,82.1,1018.8
2025-07-03,98.1,78.8,87.8,0.39,4.9,66.6,1012.8
2025-07-04,97.2,77.1,87.7,0.65,8.9,75.2,1003.9
2025-07-05,103.7,87.6,95.2,0.0,8.2,77.8,1011.1
2025-07-06,99.3,81.7,91.3,0.0,13.2,83.1,1018.9
2025-07-07,91.3,76.0,83.9,1.95,8.6,83.1,1013.8
2025-07-08,105.4,89.3,96.9,1.51,14.2,80.9,1019.0
2025-07-09,102.8,84.4,94.2,0.0,9.0,84.9,1021.7
2025-07-10,101.0,82.0,91.3,6.77,10.3,76.7,1010.6
2025-07-11,97.4,77.7,87.8,1.47,12.0,84.9,1022.0
2025-07-12,91.8,76.3,84.5,2.09,9.4,84.3,1012.1
2025-07-13,95.8,78.4,87.2,1.11,9.3,83.8,1008.1
2025-07-14,101.5,85.2,93.8,0.0,2.2,81.0,1012.5
2025-07-15,105.0,86.5,97.4,0.13,10.0,91.1,1003.0
2025-07-16,106.2,87.7,95.9,0.0,7.1,84.4,1021.4
2025-07-17,93.9,78.6,86.8,2.2,8.9,77.1,1018.4
2025-07-18,92.6,75.5,83.9,0.24,12.7,83.2,1007.9
2025-07-19,97.3,80.4,89.6,0.0,11.6,85.8,1014.1
2025-07-20,91.6,73.0,81.0,1.63,11.9,79.1,1012.4
2025-07-21,99.7,79.8,90.5,1.89,15.0,87.4,1008.2
2025-07-22,96.3,80.3,88.3,0.19,13.3,83.9,1005.0
2025-07-23,95.9,76.3,86.9,2.02,9.8,70.3,1011.2
2025-07-24,91.7,74.4,81.8,1.22,9.1,83.5,1010.7
2025-07-25,102.1,81.6,91.3,0.0,10.3,79.9,1013.4
2025-07-26,94.4,75.9,86.5,0.0,11.3,84.6,1015.9
2025-07-27,94.2,75.9,83.6,0.0,14.6,86.6,1020.7
2025-07-28,86.7,65.0,75.9,0.23,15.8,82.9,1010.8
2025-07-29,99.3,79.9,88.7,0.35,8.8,90.2,1012.7
2025-07-30,106.3,85.9,96.7,0.74,10.6,80.9,1014.9
2025-07-31,105.7,86.5,96.2,0.8,13.7,84.9,1014.2
2025-08-01,95.2,78.4,86.6,1.72,15.3,85.8,1009.5
2025-08-02,95.9,78.1,85.9,1.65,14.8,81.2,1012.4
2025-08-03,99.7,82.4,90.6,0.0,8.7,85.6,1017.2
